node_id,node_name,node_iri,ds_id,ds_name,node_attributes
399,mal_id,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/119/entry_mal_id,119,jikan_manga_3,"0.0872346906100671,0.3265822784810127,1.145706889919084,8.438818565400844E-4,-0.04101906483061716,-0.041019056537945665,-0.041019079303835096,-0.09151880601433063,0.12434650082554971,-0.041019037960659234,-0.04101903256836828,-0.041019002246571026,0.3772609819121447,0.12919896640826872,0.11886304909560723,0.1111111111111111,0.06718346253229975,0.03617571059431524,0.028423772609819122,0.06201550387596899,0.06976744186046512,0.9388519855327688,2.089300337918394,-0.04101903449011135,-0.04101902971602589,0.6717256981719347,6325.0,35790.0,91561.0,158345.0,85236.0"
409,favorites,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/119/favorites,119,jikan_manga_3,"-0.2181741872378443,0.14937286202964653,-0.1338128139409199,0.0,-0.041019064830987134,-0.04101905653816451,-0.041019079303835214,-0.09151880601433063,-0.2147450081557924,-0.04101903796105656,-0.041019032569211,-0.041019002246571026,0.26717557251908397,0.17557251908396945,0.1297709923664122,0.08396946564885496,0.07633587786259542,0.07633587786259542,0.05343511450381679,0.08396946564885496,0.04580152671755725,5.20383772792962,58.03307561389033,-0.04101903449120471,-0.04101902971735511,7.4127775652023296,32.0,80.0,323.0,117568.0,291.0"
416,popularity,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/119/popularity,119,jikan_manga_3,"0.6610693400039944,0.9897377423033067,1.5542378355779773,0.0,-0.04101906483081356,-0.0410190565384525,-0.0410190793038352,-0.09151880601433063,0.7614676563725246,-0.04101903796157957,-0.04101903256908659,-0.041019002246571026,0.23271889400921658,0.1889400921658986,0.16244239631336405,0.14400921658986174,0.13709677419354838,0.06451612903225806,0.02534562211981567,0.020737327188940093,0.024193548387096774,0.7660164688342564,1.9243816953738864,-0.041019034490838685,-0.04101902971672902,0.43444831198194106,7348.0,21044.0,40584.0,63907.0,33236.0"
424,rank,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/119/rank,119,jikan_manga_3,"0.5835241171129232,0.9156214367160775,1.5189681151543863,0.0011402508551881414,-0.04101906483084517,-0.04101905653855723,-0.0410190793038352,-0.09151880601433063,0.6753702029202306,-0.041019037961769755,-0.04101903256923829,-0.041019002246571026,0.28268991282689915,0.2640099626400996,0.20672478206724781,0.10709838107098381,0.023661270236612703,0.029887920298879204,0.029887920298879204,0.0323785803237858,0.023661270236612703,0.6323123842952076,1.7715018153166922,-0.041019034490987365,-0.041019029716922145,0.1453692359709228,9441.0,19873.0,31617.0,44393.0,22176.0"
432,mal_id,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/119/mal_id,119,jikan_manga_3,"1.2313249791106415,0.7941002949852507,1.7064458005144147,5.899705014749262E-4,-0.041019064830769045,-0.04101905653844248,-0.041019079303812905,-0.09151880601433063,1.3946150832986242,-0.04101903796157957,-0.04101903256910501,-0.041019002246571026,0.14933135215453194,0.1901931649331352,0.1976225854383358,0.2065378900445765,0.15676077265973254,0.05572065378900446,0.017830609212481426,0.009658246656760773,0.01634472511144131,0.6003077470887004,1.777908320198304,-0.04101903449085311,-0.04101902971672518,-0.04134931305053608,13287.0,31753.0,46252.0,65774.0,32965.0"
440,year,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/119/year,119,jikan_manga_3,"-0.32554449585625067,0.046750285062713795,-0.14314692349135627,0.0011402508551881414,-0.04101906483099282,-0.041019056538784626,-0.04101907930381178,-0.09151880601433063,-0.3339568667820455,-0.04101903796220181,-0.04101903256957823,-0.041019002246571026,0.4146341463414634,0.5853658536585366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007376357319604451,3.030934424457472,-0.041019034491338015,-0.04101902971735722,-0.6873027684573166,1993.0,2003.0,2013.0,2023.0,20.0"
448,chapters,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/119/chapters,119,jikan_manga_3,"-0.26589432440158045,0.10376282782212087,0.28300200842587747,0.0011402508551881414,-0.041019064831007944,-0.04101905653879269,-0.0410190793038352,-0.09151880601433063,-0.2677280564341271,-0.04101903796219735,-0.04101903256957626,-0.041019002246571026,0.2857142857142857,0.18681318681318682,0.14285714285714285,0.10989010989010989,0.08791208791208792,0.04395604395604396,0.04395604395604396,0.054945054945054944,0.04395604395604396,1.122230532049593,8.998988449938395,-0.04101903449133641,-0.041019029717356326,2.2399660519720226,23.0,46.0,103.0,520.0,80.0"
456,mal_id,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/119/serializations_mal_id,119,jikan_manga_3,"-0.14182196777586645,0.22234891676168758,0.6877804446350876,0.0011402508551881414,-0.04101906483100298,-0.04101905653878613,-0.04101907930383519,-0.09151880601433063,-0.12997213091045687,-0.04101903796218545,-0.04101903256956323,-0.041019002246571026,0.517948717948718,0.11282051282051282,0.06153846153846154,0.08717948717948718,0.041025641025641026,0.015384615384615385,0.05128205128205128,0.05641025641025641,0.05641025641025641,0.833709272139858,1.4816744214775848,-0.0410190344913218,-0.0410190297173403,0.32570337857836185,135.0,498.0,1345.0,1742.0,1210.0"
463,mal_id,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/119/genres_mal_id,119,jikan_manga_3,"-0.35059756786721213,0.009532888465204958,-0.4670520062622539,4.7664442326024784E-4,-0.04101906483100841,-0.041019056538795215,-0.0410190793038352,-0.09151880601433063,-0.3617729671281712,-0.041019037962201944,-0.04101903256957819,-0.041019002246571026,0.15,0.25,0.15,0.25,0.05,0.0,0.05,0.05,0.05,0.7198765326236314,1.643501151737664,-0.041019034491337945,-0.04101902971735704,0.25631032010353316,7.0,22.0,36.0,49.0,29.0"
471,year,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/119/to_year,119,jikan_manga_3,"-0.33150951300171766,0.04104903078677309,-0.09863873511850355,0.0011402508551881414,-0.0410190648309928,-0.041019056538784626,-0.04101907930381173,-0.09151880601433063,-0.3405797478168373,-0.041019037962201854,-0.04101903256957824,-0.041019002246571026,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007113683924174218,3.2770689366974355,-0.04101903449133803,-0.04101902971735722,-0.8387901417159346,1994.0,2005.0,2014.0,2023.0,20.0"
481,members,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/119/members,119,jikan_manga_3,"0.4165036370398466,0.7559863169897377,1.3755041463600208,0.0,-0.04101906483095197,-0.04101905653540397,-0.04101907930383518,-0.09151880601433063,0.48992953394605915,-0.041019037956043405,-0.04101903256861425,-0.041019002246571026,0.28808446455505277,0.15384615384615385,0.12368024132730016,0.09653092006033183,0.09954751131221719,0.07541478129713423,0.05128205128205128,0.06485671191553545,0.04675716440422323,5.172018228997929,202.93746665050944,-0.041019034491036624,-0.04101902971732552,13.169930577494167,254.0,892.0,3820.0,631938.0,3566.0"
487,mal_id,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/119/demographics_mal_id,119,jikan_manga_3,"-0.3684926193036132,0.005701254275940707,-0.8074612211037213,0.0011402508551881414,-0.041019064831008346,-0.04101905653879526,-0.041019079303835033,-0.09151880601433063,-0.3816416102325467,-0.041019037962202146,-0.04101903256957835,-0.041019002246571026,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.34123957045519276,1.5789435347590466,-0.0410190344913381,-0.04101902971735714,-0.08724366967963161,25.0,27.0,41.0,42.0,16.0"
496,day,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/119/to_day,119,jikan_manga_3,"-0.3374745301471847,0.03534777651083238,-0.029083253223955066,0.0011402508551881414,-0.04101906483100846,-0.04101905653879531,-0.0410190793038352,-0.09151880601433063,-0.34720262885162917,-0.04101903796220212,-0.04101903256957838,-0.041019002246571026,0.3548387096774194,0.3548387096774194,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.5590169943749475,1.7974999999999997,-0.04101903449133814,-0.0410190297173573,0.0,8.0,16.0,24.0,31.0,16.0"
504,month,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/119/to_month,119,jikan_manga_3,"-0.36014159529995937,0.013683010262257697,-0.361558567078435,0.0011402508551881414,-0.04101906483100854,-0.041019056538795416,-0.0410190793038352,-0.09151880601433063,-0.37236957678383814,-0.041019037962202305,-0.04101903256957852,-0.041019002246571026,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5310850045437943,1.7832167832167838,-0.041019034491338285,-0.041019029717357505,0.0,3.0,6.0,9.0,12.0,6.0"
512,day,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/119/day,119,jikan_manga_3,"-0.3374745301471847,0.03534777651083238,-0.023836535992466386,0.0011402508551881414,-0.04101906483100846,-0.04101905653879531,-0.0410190793038352,-0.09151880601433063,-0.34720262885162917,-0.04101903796220212,-0.04101903256957838,-0.041019002246571026,0.3548387096774194,0.3548387096774194,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.5590169943749475,1.7974999999999997,-0.04101903449133814,-0.0410190297173573,0.0,8.0,16.0,24.0,31.0,16.0"
519,score,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/119/score,119,jikan_manga_3,"-0.1489799883504269,0.21550741163055873,0.7941847004957451,0.0011402508551881414,-0.04101906483100853,-0.04101905653879543,-0.04101907930383515,-0.09151880601433063,-0.1379195881522071,-0.041019037962202375,-0.04101903256957859,-0.041019002246571026,0.0,0.0,0.0,0.0,0.06878306878306878,0.42328042328042326,0.3968253968253968,0.10052910052910052,0.010582010582010581,0.10660856783324134,2.99475319474537,-0.04101903449133836,-0.0410190297173576,0.41604658896652186,6.52,7.01,7.59,9.47,1.0700000000000003"
527,scored,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/119/scored,119,jikan_manga_3,"-0.1489799883504269,0.21550741163055873,0.7941847004957451,0.0011402508551881414,-0.04101906483100853,-0.04101905653879543,-0.04101907930383515,-0.09151880601433063,-0.1379195881522071,-0.041019037962202375,-0.04101903256957859,-0.041019002246571026,0.0,0.0,0.0,0.0,0.06878306878306878,0.42328042328042326,0.3968253968253968,0.10052910052910052,0.010582010582010581,0.10660856783324134,2.99475319474537,-0.04101903449133836,-0.0410190297173576,0.41604658896652186,6.52,7.01,7.59,9.47,1.0700000000000003"
536,mal_id,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/demographics_mal_id,120,jikan_manga_4,"-0.3684926193036132,0.00510204081632653,-0.7896701660101828,0.0010204081632653062,-0.041019064831008346,-0.04101905653879526,-0.041019079303835033,-0.09151880601433063,-0.3816416102325467,-0.041019037962202146,-0.04101903256957835,-0.041019002246571026,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.34123957045519276,1.5789435347590466,-0.0410190344913381,-0.04101902971735714,-0.08724366967963161,25.0,27.0,41.0,42.0,16.0"
543,year,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/to_year,120,jikan_manga_4,"-0.33031650957262426,0.03775510204081633,-0.09245928608392676,0.0010204081632653062,-0.04101906483099281,-0.041019056538784626,-0.04101907930381173,-0.09151880601433063,-0.33925517160987895,-0.041019037962201854,-0.041019032569578215,-0.041019002246571026,0.35135135135135137,0.6486486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007626298870306368,2.9990931922454718,-0.04101903449133801,-0.04101902971735722,-0.8323929409844353,1995.0,2005.0,2014.0,2023.0,19.0"
551,scored_by,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/scored_by,120,jikan_manga_4,"0.1158667729083088,0.4193877551020408,1.193400129455845,0.0010204081632653062,-0.04101906483097155,-0.04101905653711484,-0.04101907930383402,-0.09151880601433063,0.15613632979255054,-0.041019037959151315,-0.041019032569001156,-0.041019002246571026,0.340632603406326,0.19464720194647203,0.11678832116788321,0.08759124087591241,0.0681265206812652,0.0705596107055961,0.06082725060827251,0.031630170316301706,0.029197080291970802,4.734243827328827,135.68293922143306,-0.04101903449114287,-0.04101902971733447,10.79636138451936,296.0,759.0,2151.0,313153.0,1855.0"
559,mal_id,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/serializations_mal_id,120,jikan_manga_4,"-0.12869893005583902,0.21020408163265306,0.7014907020536705,0.0010204081632653062,-0.04101906483100289,-0.04101905653878613,-0.04101907930383519,-0.09151880601433063,-0.11540179263391483,-0.04101903796218545,-0.041019032569563026,-0.041019002246571026,0.5436893203883495,0.10194174757281553,0.06310679611650485,0.08737864077669903,0.043689320388349516,0.019417475728155338,0.04854368932038835,0.038834951456310676,0.05339805825242718,0.8319535658417656,1.4265110795926557,-0.04101903449132144,-0.04101902971733975,0.2948039669306651,137.0,498.0,1349.0,1742.0,1212.0"
568,day,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/to_day,120,jikan_manga_4,"-0.3374745301471847,0.03163265306122449,-0.021374379265522228,0.0010204081632653062,-0.04101906483100846,-0.04101905653879531,-0.0410190793038352,-0.09151880601433063,-0.34720262885162917,-0.04101903796220212,-0.04101903256957838,-0.041019002246571026,0.3548387096774194,0.3548387096774194,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.5590169943749475,1.7974999999999997,-0.04101903449133814,-0.0410190297173573,0.0,8.0,16.0,24.0,31.0,16.0"
576,month,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/to_month,120,jikan_manga_4,"-0.36014159529995937,0.012244897959183673,-0.3641324518297968,0.0010204081632653062,-0.04101906483100854,-0.041019056538795416,-0.0410190793038352,-0.09151880601433063,-0.37236957678383814,-0.041019037962202305,-0.04101903256957852,-0.041019002246571026,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5310850045437943,1.7832167832167838,-0.041019034491338285,-0.041019029717357505,0.0,3.0,6.0,9.0,12.0,6.0"
584,mal_id,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/jikan_manga_4_mal_id,120,jikan_manga_4,"0.7875277034878952,0.9938775510204082,1.6063410612586617,0.0,-0.04101906483024749,-0.0410190565379402,-0.04101907930383519,-0.09151880601433063,0.9018727343101115,-0.04101903796064923,-0.04101903256846325,-0.041019002246571026,0.6232032854209446,0.053388090349075976,0.015400410677618069,0.027720739219712527,0.024640657084188913,0.028747433264887063,0.03593429158110883,0.06776180698151951,0.12320328542094455,0.4449606760360382,2.7118079927522447,-0.04101903449030461,-0.04101902971637392,-0.8273684167967779,80101.0,105919.0,129129.0,159364.0,49028.0"
591,chapters,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/chapters,120,jikan_manga_4,"-0.26470132097248705,0.09387755102040816,0.27553355986163475,0.0010204081632653062,-0.04101906483100794,-0.041019056538791725,-0.0410190793038352,-0.09151880601433063,-0.26640348022716875,-0.041019037962195595,-0.0410190325695759,-0.041019002246571026,0.29347826086956524,0.16304347826086957,0.13043478260869565,0.10869565217391304,0.09782608695652174,0.043478260869565216,0.05434782608695652,0.05434782608695652,0.05434782608695652,1.2664717921309934,17.42466062231469,-0.04101903449133635,-0.041019029717356326,3.333633543471632,23.0,47.0,98.0,700.0,75.0"
599,members,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/members,120,jikan_manga_4,"0.49046984964363766,0.7397959183673469,1.411966481990966,0.0,-0.04101906483095882,-0.04101905653540397,-0.041019079303835165,-0.09151880601433063,0.5720532587774779,-0.04101903795604342,-0.04101903256876161,-0.041019002246571026,0.2882758620689655,0.16275862068965516,0.11586206896551725,0.09655172413793103,0.10482758620689656,0.0703448275862069,0.05655172413793103,0.06344827586206897,0.041379310344827586,4.98463239471235,251.89987194532628,-0.041019034491077834,-0.041019029717326815,14.281674888293848,280.0,873.0,3302.0,631938.0,3022.0"
606,mal_id,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/genres_mal_id,120,jikan_manga_4,"-0.35059756786721213,0.00856898029134533,-0.4594674190575603,4.284490145672665E-4,-0.04101906483100841,-0.041019056538795215,-0.0410190793038352,-0.09151880601433063,-0.3617729671281712,-0.041019037962201944,-0.04101903256957819,-0.041019002246571026,0.15,0.25,0.15,0.25,0.05,0.0,0.05,0.05,0.05,0.7198765326236314,1.643501151737664,-0.041019034491337945,-0.04101902971735704,0.25631032010353316,7.0,22.0,36.0,49.0,29.0"
614,mal_id,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/mal_id,120,jikan_manga_4,"1.368520373456383,0.7783697389451252,1.7370316654346805,5.327650506126798E-4,-0.04101906483076962,-0.041019056538442566,-0.041019079303812905,-0.09151880601433063,1.5469413470988365,-0.04101903796157972,-0.04101903256909996,-0.041019002246571026,0.1457905544147844,0.19644079397672826,0.20123203285420946,0.19233401779603013,0.16700889801505817,0.054072553045859,0.01779603011635866,0.010951403148528405,0.014373716632443531,0.6081702886023543,1.7521945177454792,-0.04101903449084609,-0.04101902971670133,-0.04096977438885704,12969.0,31515.0,46735.0,65758.0,33766.0"
622,year,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/year,120,jikan_manga_4,"-0.32554449585625067,0.04183673469387755,-0.12505101840630006,0.0010204081632653062,-0.041019064830992824,-0.041019056538784626,-0.04101907930381191,-0.09151880601433063,-0.3339568667820455,-0.04101903796220171,-0.04101903256957818,-0.041019002246571026,0.4146341463414634,0.5853658536585366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008321549812979596,3.7597285161059535,-0.04101903449133798,-0.04101902971735722,-1.0134462888291718,1993.0,2003.0,2013.0,2023.0,20.0"
630,popularity,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/popularity,120,jikan_manga_4,"0.7815626863424283,0.9887755102040816,1.6031854861614776,0.0,-0.04101906483081237,-0.0410190565384525,-0.0410190793038352,-0.09151880601433063,0.8952498532753197,-0.04101903796157957,-0.04101903256909115,-0.041019002246571026,0.24251805985552116,0.18059855521155832,0.1609907120743034,0.14035087719298245,0.13106295149638802,0.06914344685242518,0.033023735810113516,0.018575851393188854,0.023735810113519093,0.7542889917445698,1.957655010089115,-0.041019034490845166,-0.04101902971675943,0.44664312892569813,7817.0,20782.0,40417.0,63907.0,32600.0"
638,favorites,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/favorites,120,jikan_manga_4,"-0.20743715637600366,0.14285714285714285,-0.12692488403172986,0.0,-0.041019064830993525,-0.04101905653816451,-0.041019079303835214,-0.09151880601433063,-0.2028238222931671,-0.04101903796105656,-0.04101903256930243,-0.041019002246571026,0.2571428571428571,0.17142857142857143,0.1357142857142857,0.1,0.06428571428571428,0.08571428571428572,0.05714285714285714,0.07142857142857142,0.05,5.5696176517231,101.2803570155303,-0.04101903449124498,-0.04101902971735485,9.600952376890639,34.0,87.0,303.0,117568.0,269.0"
646,mal_id,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/entry_mal_id,120,jikan_manga_4,"0.09916472490100114,0.3056197074672825,1.1463578742901277,7.698229407236335E-4,-0.04101906483064346,-0.04101905653793828,-0.04101907930383519,-0.09151880601433063,0.13759226289513338,-0.041019037960645745,-0.04101903256841138,-0.041019002246571026,0.35768261964735515,0.14609571788413098,0.11838790931989925,0.08564231738035265,0.0654911838790932,0.037783375314861464,0.03526448362720403,0.07052896725440806,0.08312342569269521,0.970640243081774,2.1665145282398868,-0.041019034490149014,-0.04101902971620962,0.7209032435079897,6246.0,30831.0,89768.0,159721.0,83522.0"
654,month,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/month,120,jikan_manga_4,"-0.36014159529995937,0.012244897959183673,-0.3574551629118954,0.0010204081632653062,-0.04101906483100854,-0.041019056538795416,-0.0410190793038352,-0.09151880601433063,-0.37236957678383814,-0.041019037962202305,-0.04101903256957852,-0.041019002246571026,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5310850045437943,1.7832167832167838,-0.041019034491338285,-0.041019029717357505,0.0,3.0,6.0,9.0,12.0,6.0"
662,day,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/day,120,jikan_manga_4,"-0.3374745301471847,0.03163265306122449,-0.022353508616819274,0.0010204081632653062,-0.04101906483100846,-0.04101905653879531,-0.0410190793038352,-0.09151880601433063,-0.34720262885162917,-0.04101903796220212,-0.04101903256957838,-0.041019002246571026,0.3548387096774194,0.3548387096774194,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.5590169943749475,1.7974999999999997,-0.04101903449133814,-0.0410190297173573,0.0,8.0,16.0,24.0,31.0,16.0"
670,volumes,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/volumes,120,jikan_manga_4,"-0.34463255072174515,0.025510204081632654,-0.58949232042238,0.0010204081632653062,-0.04101906483100846,-0.0410190565387951,-0.0410190793038352,-0.09151880601433063,-0.3551500860933794,-0.041019037962201715,-0.041019032569578236,-0.041019002246571026,0.4,0.24,0.04,0.08,0.04,0.04,0.08,0.04,0.04,0.90516656763061,9.179345503257156,-0.04101903449133808,-0.04101902971735734,2.3053981657840468,7.0,13.0,20.0,72.0,13.0"
677,rank,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/rank,120,jikan_manga_4,"0.6932804325895163,0.9132653061224489,1.566691957069694,0.0010204081632653062,-0.04101906483084494,-0.04101905653855723,-0.0410190793038352,-0.09151880601433063,0.7972312139604004,-0.041019037961769755,-0.041019032569238285,-0.041019002246571026,0.28156424581005585,0.26145251396648045,0.20782122905027933,0.10949720670391061,0.02346368715083799,0.02905027932960894,0.034636871508379886,0.026815642458100558,0.02569832402234637,0.631460830668125,1.7715793307406742,-0.04101903449098705,-0.04101902971692774,0.15759871565078465,9533.0,19873.0,31608.0,44393.0,22075.0"
686,mal_id,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/themes_mal_id,120,jikan_manga_4,"-0.3243514924271573,0.03428571428571429,-0.3460596444166585,8.163265306122449E-4,-0.0410190648310082,-0.04101905653879505,-0.041019079303835145,-0.09151880601433063,-0.33263229057508714,-0.04101903796220168,-0.04101903256957804,-0.041019002246571026,0.11904761904761904,0.09523809523809523,0.11904761904761904,0.07142857142857142,0.16666666666666666,0.21428571428571427,0.16666666666666666,0.047619047619047616,0.0,0.4447887364805126,1.8424555338668511,-0.04101903449133779,-0.04101902971735696,-0.3652786509338614,31.0,54.0,68.0,81.0,37.0"
694,scored,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/scored,120,jikan_manga_4,"-0.14659398149224007,0.19489795918367347,0.7886148477308401,0.0010204081632653062,-0.04101906483100853,-0.04101905653879543,-0.04101907930383515,-0.09151880601433063,-0.13527043573829034,-0.041019037962202375,-0.04101903256957859,-0.041019002246571026,0.0,0.0,0.0,0.0,0.05759162303664921,0.418848167539267,0.4031413612565445,0.11518324607329843,0.005235602094240838,0.10285153371695313,2.712363017744315,-0.04101903449133836,-0.0410190297173576,0.29902024186421117,6.52,7.04,7.62,9.47,1.1000000000000005"
704,score,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/120/score,120,jikan_manga_4,"-0.14659398149224007,0.19489795918367347,0.7886148477308401,0.0010204081632653062,-0.04101906483100853,-0.04101905653879543,-0.04101907930383515,-0.09151880601433063,-0.13527043573829034,-0.041019037962202375,-0.04101903256957859,-0.041019002246571026,0.0,0.0,0.0,0.0,0.05759162303664921,0.418848167539267,0.4031413612565445,0.11518324607329843,0.005235602094240838,0.10285153371695313,2.712363017744315,-0.04101903449133836,-0.0410190297173576,0.29902024186421117,6.52,7.04,7.62,9.47,1.1000000000000005"
712,mal_id,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/121/jikan_manga_5_mal_id,121,jikan_manga_5,"0.547734014240121,0.9948519948519948,1.5033873004279488,0.0,-0.04101906483024743,-0.0410190565379424,-0.04101907930383519,-0.09151880601433063,0.6356329167114796,-0.041019037960653225,-0.04101903256844731,-0.041019002246571026,0.6313065976714101,0.05821474773609314,0.016817593790426907,0.02199223803363519,0.02328589909443726,0.029754204398447608,0.042690815006468305,0.06338939197930142,0.11254851228978008,0.4512823112880922,2.609559421485143,-0.04101903449027992,-0.041019029716325775,-0.7930120723554719,76799.0,106276.0,130653.0,158954.0,53854.0"
720,month,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/121/month,121,jikan_manga_5,"-0.36014159529995937,0.015444015444015444,-0.3583322485265914,0.001287001287001287,-0.04101906483100854,-0.041019056538795416,-0.0410190793038352,-0.09151880601433063,-0.37236957678383814,-0.041019037962202305,-0.04101903256957852,-0.041019002246571026,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5310850045437943,1.7832167832167838,-0.041019034491338285,-0.041019029717357505,0.0,3.0,6.0,9.0,12.0,6.0"
728,chapters,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/121/chapters,121,jikan_manga_5,"-0.26828033125976725,0.11454311454311454,0.27000164505837004,0.001287001287001287,-0.04101906483100797,-0.041019056538791725,-0.0410190793038352,-0.09151880601433063,-0.27037720884804384,-0.041019037962195595,-0.0410190325695759,-0.041019002246571026,0.25842696629213485,0.16853932584269662,0.1348314606741573,0.12359550561797752,0.10112359550561797,0.033707865168539325,0.07865168539325842,0.056179775280898875,0.0449438202247191,1.3408737106101387,18.530496722748257,-0.04101903449133646,-0.04101902971735645,3.543763994015271,23.0,45.0,89.0,700.0,66.0"
736,volumes,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/121/volumes,121,jikan_manga_5,"-0.34701855757993194,0.029601029601029602,-0.6010892490207375,0.001287001287001287,-0.04101906483100846,-0.0410190565387951,-0.0410190793038352,-0.09151880601433063,-0.3577992385072961,-0.041019037962201715,-0.041019032569578215,-0.041019002246571026,0.30434782608695654,0.30434782608695654,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.9276048226323809,8.08657170357947,-0.04101903449133805,-0.0410190297173573,2.115459406905085,6.0,12.0,22.0,72.0,16.0"
745,rank,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/121/rank,121,jikan_manga_5,"0.4725747982072366,0.9137709137709138,1.4649112464655782,0.001287001287001287,-0.0410190648308467,-0.04101905653855723,-0.0410190793038352,-0.09151880601433063,0.5521846156731025,-0.041019037961769755,-0.04101903256924003,-0.041019002246571026,0.2802816901408451,0.2577464788732394,0.20422535211267606,0.10140845070422536,0.029577464788732393,0.029577464788732393,0.035211267605633804,0.035211267605633804,0.02676056338028169,0.6350416065479125,1.7888446598407133,-0.04101903449098944,-0.041019029716931256,0.17613874925585238,9117.0,18282.0,30671.0,44393.0,21554.0"
